admin_id,chokepoint_id,chokepoint,country,admin1,distance_km,decay_weight
1591,persian_gulf,Persian Gulf,Kuwait,Al Farwaniyah,0.0,1.0
1592,persian_gulf,Persian Gulf,Kuwait,Al Jahra,3.1840757484423996,0.9789965390407593
1593,persian_gulf,Persian Gulf,Kuwait,Hawalli,0.0,1.0
1594,persian_gulf,Persian Gulf,Kuwait,Mubarak al Kabir,0.0,1.0
2271,persian_gulf,Persian Gulf,Oman,Ad Dakhiliyah,139.1183486453861,0.3955588682824815
2272,persian_gulf,Persian Gulf,Oman,Ad Dhahirah,54.88589160327215,0.6935680323617399
2273,persian_gulf,Persian Gulf,Oman,Al Batinah North,0.0,1.0
2274,persian_gulf,Persian Gulf,Oman,Al Batinah South,107.03313407948342,0.48989988396281503
2275,persian_gulf,Persian Gulf,Oman,Al Buraymi,0.0,1.0
2276,persian_gulf,Persian Gulf,Oman,Al Wusta,337.70201989730464,0.10525736850564653
2277,persian_gulf,Persian Gulf,Oman,Ash Sharqiyah North,281.10289369269924,0.15350543716917284
2278,persian_gulf,Persian Gulf,Oman,Ash Sharqiyah South,336.6279942724417,0.10601373386667112
2279,persian_gulf,Persian Gulf,Oman,Dhofar,515.9785308076628,0.03206927500895234
2280,persian_gulf,Persian Gulf,Oman,Musandam,0.0,1.0
2281,persian_gulf,Persian Gulf,Oman,Muscat,222.22116023030003,0.22730230633122261
2501,persian_gulf,Persian Gulf,Qatar,Ad Dawnah,0.0,1.0
2503,persian_gulf,Persian Gulf,Qatar,Al Wakrah,0.0,1.0
2504,persian_gulf,Persian Gulf,Qatar,Ar Rayyan,0.0,1.0
2505,persian_gulf,Persian Gulf,Qatar,Ash Shamal,0.0,1.0
2506,persian_gulf,Persian Gulf,Qatar,Ash Sheehaniya,0.0,1.0
2507,persian_gulf,Persian Gulf,Qatar,Umm Salal,0.0,1.0
2718,persian_gulf,Persian Gulf,Saudi Arabia,Al Qassim,406.28105825629115,0.0666339955232726
2719,persian_gulf,Persian Gulf,Saudi Arabia,Ar Riyadh,221.16676644449342,0.2289057093851113
2721,persian_gulf,Persian Gulf,Saudi Arabia,Eastern,38.17327104417179,0.7753129895853472
2722,persian_gulf,Persian Gulf,Saudi Arabia,Hail,588.9662136595912,0.019713700573062553
2726,persian_gulf,Persian Gulf,Saudi Arabia,Northern Borders,454.8467692981709,0.048204071269466756
3472,persian_gulf,Persian Gulf,United Arab Emirates,Abu Dhabi,0.0,1.0
3474,persian_gulf,Persian Gulf,United Arab Emirates,Al Fujayrah,0.0,1.0
3475,persian_gulf,Persian Gulf,United Arab Emirates,Ash Shariqah,0.0,1.0
3476,persian_gulf,Persian Gulf,United Arab Emirates,Dubai,0.0,1.0
3477,persian_gulf,Persian Gulf,United Arab Emirates,Ras Al Khaymah,0.0,1.0
3478,persian_gulf,Persian Gulf,United Arab Emirates,Umm Al Qaywayn,0.0,1.0
3853,persian_gulf,Persian Gulf,Qatar,Al Khor,0.0,1.0
1362,northern_red_sea,Northern & Central Red Sea,Iraq,Al Muthanna,476.1321272594453,0.04182695956303013
1363,northern_red_sea,Northern & Central Red Sea,Iraq,Al Najaf,440.0456714961463,0.05320314275834884
1364,northern_red_sea,Northern & Central Red Sea,Iraq,Al Qadissiya,590.8494955731812,0.01946773815436509
1405,northern_red_sea,Northern & Central Red Sea,Israel,HaDarom,375.6503395529444,0.08172988152709507
1406,northern_red_sea,Northern & Central Red Sea,Israel,Haifa,592.4251484682169,0.019264312465916613
1407,northern_red_sea,Northern & Central Red Sea,Israel,HaMerkaz,532.0684589174551,0.028807397722794188
1409,northern_red_sea,Northern & Central Red Sea,Israel,Jerusalem,492.3829347821075,0.0375323181979057
1410,northern_red_sea,Northern & Central Red Sea,Israel,Tel Aviv,533.5584729925839,0.028522658097133793
1506,northern_red_sea,Northern & Central Red Sea,Jordan,Ajlun,554.9968844616095,0.024724039989644786
1507,northern_red_sea,Northern & Central Red Sea,Jordan,Al Aqabah,297.41348110063,0.13768916792187766
1508,northern_red_sea,Northern & Central Red Sea,Jordan,Al Balqa,515.8673357274289,0.03209305679330575
1509,northern_red_sea,Northern & Central Red Sea,Jordan,Al Karak,423.71997273790095,0.059320530528403734
1510,northern_red_sea,Northern & Central Red Sea,Jordan,Al Mafraq,582.7511764878992,0.020547667600249887
1511,northern_red_sea,Northern & Central Red Sea,Jordan,Amman,485.8780225884451,0.039195755455047825
1512,northern_red_sea,Northern & Central Red Sea,Jordan,At Tafilah,390.2613730956306,0.07414427013881533
1513,northern_red_sea,Northern & Central Red Sea,Jordan,Az Zarqa,507.13852192909735,0.03401602712080719
1514,northern_red_sea,Northern & Central Red Sea,Jordan,Irbid,575.2677475881824,0.021598782810305764
1515,northern_red_sea,Northern & Central Red Sea,Jordan,Jerash,549.6484011023762,0.025621519528771307
1516,northern_red_sea,Northern & Central Red Sea,Jordan,Maan,327.2582406353108,0.11284708528951914
1517,northern_red_sea,Northern & Central Red Sea,Jordan,Madaba,478.4613107368691,0.04118249170436315
1592,northern_red_sea,Northern & Central Red Sea,Kuwait,Al Jahra,579.0212803984101,0.021065010832224514
2289,northern_red_sea,Northern & Central Red Sea,Palestine,Gaza Strip,456.67819451911964,0.047619101949044895
2290,northern_red_sea,Northern & Central Red Sea,Palestine,West Bank,516.7791353853446,0.03189856559417089
2716,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Al Jawf,317.02829325382555,0.12081172281424771
2717,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Al Madinah,0.0,1.0
2718,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Al Qassim,132.1085392402308,0.41448288542944617
2719,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Ar Riyadh,329.67936508984144,0.11104026075457951
2720,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Asir,105.29366453122174,0.49561405823320354
2722,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Hail,0.0,1.0
2723,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Jizan,253.20833390230203,0.18487866030287023
2724,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Mecca,0.0,1.0
2725,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Najran,405.10261406659635,0.06715955358866063
2726,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Northern Borders,290.4901705749675,0.14419321078615932
2727,northern_red_sea,Northern & Central Red Sea,Saudi Arabia,Tabuk,0.0,1.0
3678,northern_red_sea,Northern & Central Red Sea,Yemen,Al Hudaydah,540.6506984129059,0.027205449148052376
3679,northern_red_sea,Northern & Central Red Sea,Yemen,Al Jawf,498.98287249033035,0.03591671534806061
3681,northern_red_sea,Northern & Central Red Sea,Yemen,Al Mahwit,492.47468593977135,0.037509367660119544
3682,northern_red_sea,Northern & Central Red Sea,Yemen,Amanat al Asimah,509.7424292715628,0.03343062570646412
3683,northern_red_sea,Northern & Central Red Sea,Yemen,Amran,428.77711316931186,0.057353919869465975
3686,northern_red_sea,Northern & Central Red Sea,Yemen,Hajjah,399.553697104045,0.0696904968569567
3689,northern_red_sea,Northern & Central Red Sea,Yemen,Marib,590.5793358555962,0.01950283240600081
3690,northern_red_sea,Northern & Central Red Sea,Yemen,Raymah,567.5785674483677,0.02273483120195258
3691,northern_red_sea,Northern & Central Red Sea,Yemen,Sadah,344.092787230341,0.10086705514802333
3692,northern_red_sea,Northern & Central Red Sea,Yemen,Sanaa,526.7385074257829,0.029849414636443063
1330,black_sea,Black Sea,Iran,Ardabil,577.5739845919903,0.021269243208927202
1333,black_sea,Black Sea,Iran,East Azerbaijan,503.3097104948555,0.03489547654847269
1357,black_sea,Black Sea,Iran,West Azerbaijan,399.6674360502757,0.06963767339527185
1369,black_sea,Black Sea,Iraq,Duhok,429.0297836845408,0.05725739022971129
1370,black_sea,Black Sea,Iraq,Erbil,527.7367291237338,0.029651431913530805
1374,black_sea,Black Sea,Iraq,Ninewa,535.9470929215433,0.028072056739864973
3180,black_sea,Black Sea,Syria,Al Hasakeh,487.8016974764856,0.03869629900327242
3181,black_sea,Black Sea,Syria,Aleppo,517.6686960272126,0.03170995402847553
3182,black_sea,Black Sea,Syria,Ar Raqqa,530.7897154947692,0.029054029293215884
3189,black_sea,Black Sea,Syria,Idleb,549.8930302788904,0.025579768441649556
3190,black_sea,Black Sea,Syria,Lattakia,579.8378653857809,0.020950646597693738
3347,black_sea,Black Sea,Turkey,Adana,369.7792393166139,0.08499227331693089
3348,black_sea,Black Sea,Turkey,Adiyaman,331.91731449709556,0.10939587486053175
3349,black_sea,Black Sea,Turkey,Afyonkarahisar,252.99104654733412,0.1851466663376613
3350,black_sea,Black Sea,Turkey,Agri,193.80635352221302,0.2747091556470466
3351,black_sea,Black Sea,Turkey,Aksaray,254.33650701815927,0.18349337540865807
3352,black_sea,Black Sea,Turkey,Amasya,16.07880860176882,0.8983531211054828
3353,black_sea,Black Sea,Turkey,Ankara,121.50286417118186,0.44484957197301606
3354,black_sea,Black Sea,Turkey,Antalya,448.91677791881904,0.050147906036254165
3355,black_sea,Black Sea,Turkey,Ardahan,78.12634498091678,0.5940199942260462
3356,black_sea,Black Sea,Turkey,Artvin,0.0,1.0
3357,black_sea,Black Sea,Turkey,Aydin,341.12426714043255,0.1028831108868567
3358,black_sea,Black Sea,Turkey,Balikesir,110.77253892864489,0.47783796330712536
3359,black_sea,Black Sea,Turkey,Bartin,0.0,1.0
3360,black_sea,Black Sea,Turkey,Batman,308.83321584061474,0.12759576406514544
3361,black_sea,Black Sea,Turkey,Bayburt,61.41304281297971,0.6640350894001222
3362,black_sea,Black Sea,Turkey,Bilecik,76.5911712648577,0.6001307034342529
3363,black_sea,Black Sea,Turkey,Bingol,197.40462593859033,0.26819771187324976
3364,black_sea,Black Sea,Turkey,Bitlis,256.832093574258,0.18046580643975943
3365,black_sea,Black Sea,Turkey,Bolu,25.230163704989195,0.8451838584177387
3366,black_sea,Black Sea,Turkey,Burdur,386.29170873129283,0.0761326505467591
3367,black_sea,Black Sea,Turkey,Bursa,77.64752452707563,0.5959192167234328
3368,black_sea,Black Sea,Turkey,Canakkale,104.30278403823144,0.4988988577831958
3369,black_sea,Black Sea,Turkey,Cankiri,14.166253221751806,0.9098807899158167
3370,black_sea,Black Sea,Turkey,Corum,17.124042355963994,0.8921149541204652
3371,black_sea,Black Sea,Turkey,Denizli,347.0620844249025,0.09888999289978603
3372,black_sea,Black Sea,Turkey,Diyarbakir,299.05916828808665,0.13618680240720088
3373,black_sea,Black Sea,Turkey,Duzce,0.0,1.0
3374,black_sea,Black Sea,Turkey,Edirne,58.838378286986234,0.6755312536324909
3375,black_sea,Black Sea,Turkey,Elazig,232.3865981800607,0.21240849654105978
3376,black_sea,Black Sea,Turkey,Erzincan,139.52758667703668,0.3944811542052064
3377,black_sea,Black Sea,Turkey,Erzurum,80.8944208698951,0.5831585704508404
3378,black_sea,Black Sea,Turkey,Eskisehir,131.84400663289964,0.41521449194160404
3379,black_sea,Black Sea,Turkey,Gaziantep,409.7983486926619,0.0650896979904837
3380,black_sea,Black Sea,Turkey,Giresun,25.975170742552915,0.8409964796308493
3381,black_sea,Black Sea,Turkey,Gumushane,51.416605099985134,0.7097962177957093
3382,black_sea,Black Sea,Turkey,Hakkari,416.36035768125134,0.06230362193532496
3383,black_sea,Black Sea,Turkey,Hatay,488.0240876369528,0.03863897033724557
3384,black_sea,Black Sea,Turkey,Igdir,196.17770950030922,0.27040041591461966
3385,black_sea,Black Sea,Turkey,Isparta,319.20771682640293,0.11906908054616508
3386,black_sea,Black Sea,Turkey,Istanbul,0.0,1.0
3387,black_sea,Black Sea,Turkey,Izmir,246.60457415149767,0.19319978030475451
3388,black_sea,Black Sea,Turkey,Kahramanmaras,324.1114198647018,0.1152394894496479
3389,black_sea,Black Sea,Turkey,Karabuk,0.0,1.0
3390,black_sea,Black Sea,Turkey,Karaman,421.4515931011366,0.06022442444087431
3391,black_sea,Black Sea,Turkey,Kars,93.2733633909794,0.5369649682651559
3392,black_sea,Black Sea,Turkey,Kastamonu,0.0,1.0
3393,black_sea,Black Sea,Turkey,Kayseri,255.11487257979485,0.1825436754241856
3394,black_sea,Black Sea,Turkey,Kilis,441.26655639875173,0.05277186750562529
3395,black_sea,Black Sea,Turkey,Kirikkale,103.83396592207299,0.5004605825458258
3396,black_sea,Black Sea,Turkey,Kirklareli,0.0,1.0
3397,black_sea,Black Sea,Turkey,Kirsehir,165.78074512017412,0.3311430017430156
3398,black_sea,Black Sea,Turkey,Kocaeli,0.0,1.0
3399,black_sea,Black Sea,Turkey,Konya,308.18828437526014,0.12814554861666463
3400,black_sea,Black Sea,Turkey,Kutahya,163.22325827480316,0.33683736715263685
3401,black_sea,Black Sea,Turkey,Malatya,254.59225570269692,0.18318078736843513
3402,black_sea,Black Sea,Turkey,Manisa,228.37245578362987,0.21816949057815466
3403,black_sea,Black Sea,Turkey,Mardin,386.3250672553633,0.07611572127690829
3404,black_sea,Black Sea,Turkey,Mersin,452.21927180175504,0.049055883783908016
3405,black_sea,Black Sea,Turkey,Mugla,428.5458392200363,0.05744241785989776
3406,black_sea,Black Sea,Turkey,Mus,199.1503886982575,0.26509440848991406
3407,black_sea,Black Sea,Turkey,Nevsehir,219.20998117238673,0.2319114005394334
3408,black_sea,Black Sea,Turkey,Nigde,327.5028698118242,0.11266319734782022
3409,black_sea,Black Sea,Turkey,Ordu,6.894094974478753,0.9550795599118321
3410,black_sea,Black Sea,Turkey,Osmaniye,384.5570654796499,0.07701818086538822
3411,black_sea,Black Sea,Turkey,Rize,0.0,1.0
3412,black_sea,Black Sea,Turkey,Sakarya,7.194321691109499,0.9531698690141617
3413,black_sea,Black Sea,Turkey,Samsun,0.0,1.0
3414,black_sea,Black Sea,Turkey,Sanliurfa,384.26795827104263,0.07716676741941705
3415,black_sea,Black Sea,Turkey,Siirt,319.4704597817482,0.11886069935432514
3416,black_sea,Black Sea,Turkey,Sinop,0.0,1.0
3417,black_sea,Black Sea,Turkey,Sirnak,377.2741189769708,0.08084991104719855
3418,black_sea,Black Sea,Turkey,Sivas,139.2940770085467,0.395095733538773
3419,black_sea,Black Sea,Turkey,Tekirdag,0.8298820389270175,0.9944827294262023
3420,black_sea,Black Sea,Turkey,Tokat,44.411315045273135,0.7437313235468108
3421,black_sea,Black Sea,Turkey,Trabzon,0.0,1.0
3422,black_sea,Black Sea,Turkey,Tunceli,179.11303524017447,0.3029804789059568
3423,black_sea,Black Sea,Turkey,Usak,250.2890060976588,0.18851204517850256
3424,black_sea,Black Sea,Turkey,Van,285.430123924862,0.1491403466068447
3425,black_sea,Black Sea,Turkey,Yalova,22.327972110892922,0.8616956478490507
3426,black_sea,Black Sea,Turkey,Yozgat,131.01004353114817,0.4175294116078221
3427,black_sea,Black Sea,Turkey,Zonguldak,0.0,1.0
4202,black_sea,Black Sea,Mediterranean Sea,Wider Black Sea Region,0.0,1.0
1360,eastern_med,Eastern Mediterranean,Iraq,Al Anbar,455.8710184581556,0.04787603930222129
1369,eastern_med,Eastern Mediterranean,Iraq,Duhok,589.2647496221298,0.019674504600187125
1374,eastern_med,Eastern Mediterranean,Iraq,Ninewa,526.2242210471529,0.029951931261415068
1405,eastern_med,Eastern Mediterranean,Israel,HaDarom,13.532441264420621,0.9137335460892575
1406,eastern_med,Eastern Mediterranean,Israel,Haifa,0.0,1.0
1407,eastern_med,Eastern Mediterranean,Israel,HaMerkaz,0.0,1.0
1408,eastern_med,Eastern Mediterranean,Israel,HaZafon,0.0,1.0
1409,eastern_med,Eastern Mediterranean,Israel,Jerusalem,0.0,1.0
1410,eastern_med,Eastern Mediterranean,Israel,Tel Aviv,0.0,1.0
1506,eastern_med,Eastern Mediterranean,Jordan,Ajlun,0.0,1.0
1507,eastern_med,Eastern Mediterranean,Jordan,Al Aqabah,91.76929971673499,0.5423762493181684
1508,eastern_med,Eastern Mediterranean,Jordan,Al Balqa,0.0,1.0
1509,eastern_med,Eastern Mediterranean,Jordan,Al Karak,0.0,1.0
1510,eastern_med,Eastern Mediterranean,Jordan,Al Mafraq,154.9011716359716,0.35605342912724786
1511,eastern_med,Eastern Mediterranean,Jordan,Amman,0.0,1.0
1512,eastern_med,Eastern Mediterranean,Jordan,At Tafilah,0.0,1.0
1513,eastern_med,Eastern Mediterranean,Jordan,Az Zarqa,35.31171713032034,0.7902456381093692
1514,eastern_med,Eastern Mediterranean,Jordan,Irbid,0.0,1.0
1515,eastern_med,Eastern Mediterranean,Jordan,Jerash,0.0,1.0
1516,eastern_med,Eastern Mediterranean,Jordan,Maan,61.92461426519267,0.6617742708588684
1517,eastern_med,Eastern Mediterranean,Jordan,Madaba,0.0,1.0
1736,eastern_med,Eastern Mediterranean,Lebanon,Akkar,0.0,1.0
1737,eastern_med,Eastern Mediterranean,Lebanon,Baalbek-Hermel,0.0,1.0
1738,eastern_med,Eastern Mediterranean,Lebanon,Beirut,0.0,1.0
1739,eastern_med,Eastern Mediterranean,Lebanon,Bekaa,0.0,1.0
1740,eastern_med,Eastern Mediterranean,Lebanon,Mount Lebanon,0.0,1.0
1741,eastern_med,Eastern Mediterranean,Lebanon,Al Nabatieh,0.0,1.0
1742,eastern_med,Eastern Mediterranean,Lebanon,North,0.0,1.0
1743,eastern_med,Eastern Mediterranean,Lebanon,South,0.0,1.0
2289,eastern_med,Eastern Mediterranean,Palestine,Gaza Strip,0.0,1.0
2290,eastern_med,Eastern Mediterranean,Palestine,West Bank,0.0,1.0
2716,eastern_med,Eastern Mediterranean,Saudi Arabia,Al Jawf,318.97341403314,0.11925521400136914
2727,eastern_med,Eastern Mediterranean,Saudi Arabia,Tabuk,459.0927012662137,0.046858727180711976
3180,eastern_med,Eastern Mediterranean,Syria,Al Hasakeh,362.5582126123891,0.08918389984047911
3181,eastern_med,Eastern Mediterranean,Syria,Aleppo,80.6163969751561,0.5842404528850536
3182,eastern_med,Eastern Mediterranean,Syria,Ar Raqqa,217.80114559723188,0.23409982844465183
3183,eastern_med,Eastern Mediterranean,Syria,As Sweida,36.645129332679915,0.7832519478918875
3184,eastern_med,Eastern Mediterranean,Syria,Damascus,0.0,1.0
3185,eastern_med,Eastern Mediterranean,Syria,Dara,0.0,1.0
3186,eastern_med,Eastern Mediterranean,Syria,Deir ez Zor,342.95080982178615,0.10163790505703471
3187,eastern_med,Eastern Mediterranean,Syria,Hama,76.31443681284316,0.6012389043201558
3188,eastern_med,Eastern Mediterranean,Syria,Homs,156.41614258903084,0.3524754572674676
3189,eastern_med,Eastern Mediterranean,Syria,Idleb,5.840045963527816,0.9618145332749423
3190,eastern_med,Eastern Mediterranean,Syria,Lattakia,0.0,1.0
3191,eastern_med,Eastern Mediterranean,Syria,Quneitra,0.0,1.0
3192,eastern_med,Eastern Mediterranean,Syria,Rural Damascus,86.32541447696487,0.5624220326236118
3193,eastern_med,Eastern Mediterranean,Syria,Tartous,0.0,1.0
3347,eastern_med,Eastern Mediterranean,Turkey,Adana,52.76206557081105,0.70345800133448
3348,eastern_med,Eastern Mediterranean,Turkey,Adiyaman,176.07407630291897,0.3091813826749599
3349,eastern_med,Eastern Mediterranean,Turkey,Afyonkarahisar,169.5502583400908,0.3229250404507029
3351,eastern_med,Eastern Mediterranean,Turkey,Aksaray,168.2047978692656,0.32583462254834616
3352,eastern_med,Eastern Mediterranean,Turkey,Amasya,406.4624962856561,0.06655344464415998
3353,eastern_med,Eastern Mediterranean,Turkey,Ankara,301.0384407162431,0.13440160108781388
3354,eastern_med,Eastern Mediterranean,Turkey,Antalya,0.0,1.0
3357,eastern_med,Eastern Mediterranean,Turkey,Aydin,81.41703774699234,0.581130315763421
3358,eastern_med,Eastern Mediterranean,Turkey,Balikesir,311.76876595878,0.1251229481697201
3359,eastern_med,Eastern Mediterranean,Turkey,Bartin,508.2727117474788,0.03375979285843081
3360,eastern_med,Eastern Mediterranean,Turkey,Batman,439.3862411908503,0.053437549394770543
3361,eastern_med,Eastern Mediterranean,Turkey,Bayburt,484.64682148620767,0.03951879845986922
3362,eastern_med,Eastern Mediterranean,Turkey,Bilecik,345.9501336225672,0.09962578880610826
3363,eastern_med,Eastern Mediterranean,Turkey,Bingol,432.63864127189777,0.0558962710544844
3364,eastern_med,Eastern Mediterranean,Turkey,Bitlis,530.2510531251908,0.029158552271305732
3365,eastern_med,Eastern Mediterranean,Turkey,Bolu,397.31114118243573,0.07074022311350288
3366,eastern_med,Eastern Mediterranean,Turkey,Burdur,36.249596156132014,0.7853200208717447
3367,eastern_med,Eastern Mediterranean,Turkey,Bursa,344.8937803603493,0.10032986525445449
3368,eastern_med,Eastern Mediterranean,Turkey,Canakkale,329.5266202720752,0.11115339050737322
3369,eastern_med,Eastern Mediterranean,Turkey,Cankiri,408.3750516656731,0.06571025059440345
3370,eastern_med,Eastern Mediterranean,Turkey,Corum,405.41726253146095,0.06701882357229115
3371,eastern_med,Eastern Mediterranean,Turkey,Denizli,75.47922046252245,0.6045960057555169
3372,eastern_med,Eastern Mediterranean,Turkey,Diyarbakir,350.74063167293195,0.0964943445726292
3373,eastern_med,Eastern Mediterranean,Turkey,Duzce,430.1804068994681,0.05681985926989309
3374,eastern_med,Eastern Mediterranean,Turkey,Edirne,477.7051841912812,0.041390610311623124
3375,eastern_med,Eastern Mediterranean,Turkey,Elazig,313.818984920337,0.12342438641902387
3376,eastern_med,Eastern Mediterranean,Turkey,Erzincan,359.65522643083165,0.09092670745752778
3377,eastern_med,Eastern Mediterranean,Turkey,Erzurum,551.1791533387682,0.025361381155584305
3378,eastern_med,Eastern Mediterranean,Turkey,Eskisehir,290.69729825452526,0.14399423882538948
3379,eastern_med,Eastern Mediterranean,Turkey,Gaziantep,67.23024127721635,0.6387758883910705
3380,eastern_med,Eastern Mediterranean,Turkey,Giresun,430.74340402532886,0.05660699620768537
3381,eastern_med,Eastern Mediterranean,Turkey,Gumushane,449.80011354899176,0.049853457661788524
3383,eastern_med,Eastern Mediterranean,Turkey,Hatay,0.0,1.0
3385,eastern_med,Eastern Mediterranean,Turkey,Isparta,103.33358806102198,0.5021328328240603
3386,eastern_med,Eastern Mediterranean,Turkey,Istanbul,474.88082915334843,0.042177338929854355
3387,eastern_med,Eastern Mediterranean,Turkey,Izmir,177.8454113255128,0.305551763681793
3388,eastern_med,Eastern Mediterranean,Turkey,Kahramanmaras,104.14448646190672,0.4994256322248199
3389,eastern_med,Eastern Mediterranean,Turkey,Karabuk,467.41963926967935,0.044328346599884084
3390,eastern_med,Eastern Mediterranean,Turkey,Karaman,1.0897117862883283,0.9927615792343482
3392,eastern_med,Eastern Mediterranean,Turkey,Kastamonu,491.63792774454237,0.037719194168080956
3393,eastern_med,Eastern Mediterranean,Turkey,Kayseri,167.42643230763005,0.3275298066474703
3394,eastern_med,Eastern Mediterranean,Turkey,Kilis,45.4525724306515,0.7385864298460643
3395,eastern_med,Eastern Mediterranean,Turkey,Kirikkale,318.70733896535194,0.11946694065746409
3396,eastern_med,Eastern Mediterranean,Turkey,Kirklareli,518.1357153641932,0.03161137981694011
3397,eastern_med,Eastern Mediterranean,Turkey,Kirsehir,256.7605597672508,0.18055188967212746
3398,eastern_med,Eastern Mediterranean,Turkey,Kocaeli,430.2248849315626,0.05680301353073954
3399,eastern_med,Eastern Mediterranean,Turkey,Konya,114.3530205121648,0.4665670822109765
3400,eastern_med,Eastern Mediterranean,Turkey,Kutahya,259.31804661262174,0.17749959044570343
3401,eastern_med,Eastern Mediterranean,Turkey,Malatya,205.33737063406505,0.25438261064708556
3402,eastern_med,Eastern Mediterranean,Turkey,Manisa,194.16884910379505,0.2740460848029715
3403,eastern_med,Eastern Mediterranean,Turkey,Mardin,380.57955720117843,0.07908776862125101
3404,eastern_med,Eastern Mediterranean,Turkey,Mersin,0.0,1.0
3405,eastern_med,Eastern Mediterranean,Turkey,Mugla,0.0,1.0
3406,eastern_med,Eastern Mediterranean,Turkey,Mus,526.7913344031329,0.029838904125007476
3407,eastern_med,Eastern Mediterranean,Turkey,Nevsehir,203.33132371503817,0.25780748413977106
3408,eastern_med,Eastern Mediterranean,Turkey,Nigde,95.03843507560069,0.5306834540814569
3409,eastern_med,Eastern Mediterranean,Turkey,Ordu,423.0560623916902,0.059583669193505696
3410,eastern_med,Eastern Mediterranean,Turkey,Osmaniye,37.98423940777499,0.776290663381156
3411,eastern_med,Eastern Mediterranean,Turkey,Rize,572.9086380108358,0.02194116074584196
3412,eastern_med,Eastern Mediterranean,Turkey,Sakarya,415.3469831963154,0.06272595962169862
3413,eastern_med,Eastern Mediterranean,Turkey,Samsun,475.72591176312415,0.04194038480493655
3414,eastern_med,Eastern Mediterranean,Turkey,Sanliurfa,218.08940007465296,0.23365039159882214
3415,eastern_med,Eastern Mediterranean,Turkey,Siirt,504.05177316443695,0.034723271985046315
3416,eastern_med,Eastern Mediterranean,Turkey,Sinop,516.9014499736013,0.031872565130287515
3417,eastern_med,Eastern Mediterranean,Turkey,Sirnak,541.1962197242565,0.027106687829619173
3418,eastern_med,Eastern Mediterranean,Turkey,Sivas,289.9925757257175,0.1446723370425329
3419,eastern_med,Eastern Mediterranean,Turkey,Tekirdag,452.9420398232726,0.04882007885390828
3420,eastern_med,Eastern Mediterranean,Turkey,Tokat,378.4758897620863,0.08020474522917591
3421,eastern_med,Eastern Mediterranean,Turkey,Trabzon,509.8556524726977,0.033405401077982864
3422,eastern_med,Eastern Mediterranean,Turkey,Tunceli,348.28419327276254,0.09808757059459261
3423,eastern_med,Eastern Mediterranean,Turkey,Usak,172.25229878976612,0.31716007674622687
3425,eastern_med,Eastern Mediterranean,Turkey,Yalova,400.213332776532,0.06938470081129576
3426,eastern_med,Eastern Mediterranean,Turkey,Yozgat,291.53126135627673,0.14319588765296454
3427,eastern_med,Eastern Mediterranean,Turkey,Zonguldak,477.894215827678,0.04133848226603005
4203,eastern_med,Eastern Mediterranean,Mediterranean Sea,Eastern Mediterranean Sea,0.0,1.0
4199,india_west_coast,India West Coast corridor,Indian Ocean,North Indian Ocean,0.0,1.0
3674,somali_basin,Somali Basin / Horn approaches,Yemen,Abyan,180.9588735720514,0.29927497167792044
3675,somali_basin,Somali Basin / Horn approaches,Yemen,Ad Dali,211.95133540122274,0.24340978384313047
3676,somali_basin,Somali Basin / Horn approaches,Yemen,Aden,92.51159698986017,0.5396988501299723
3677,somali_basin,Somali Basin / Horn approaches,Yemen,Al Bayda,258.63975662319746,0.17830404923156018
3678,somali_basin,Somali Basin / Horn approaches,Yemen,Al Hudaydah,364.1973142735874,0.08821466189415315
3679,somali_basin,Somali Basin / Horn approaches,Yemen,Al Jawf,511.07482776936394,0.03313498790504862
3680,somali_basin,Somali Basin / Horn approaches,Yemen,Al Mahrah,562.3691182810926,0.023538275097731202
3681,somali_basin,Somali Basin / Horn approaches,Yemen,Al Mahwit,402.01484574270074,0.0685563686837658
3682,somali_basin,Somali Basin / Horn approaches,Yemen,Amanat al Asimah,390.18559461841915,0.074181736534407
3683,somali_basin,Somali Basin / Horn approaches,Yemen,Amran,471.6577406232264,0.04309342104513154
3684,somali_basin,Somali Basin / Horn approaches,Yemen,Dhamar,292.1879762471975,0.1425703322124793
3685,somali_basin,Somali Basin / Horn approaches,Yemen,Hadramawt,503.58027936162364,0.034832589086521266
3686,somali_basin,Somali Basin / Horn approaches,Yemen,Hajjah,494.76792229831517,0.036940276640593385
3687,somali_basin,Somali Basin / Horn approaches,Yemen,Ibb,248.78968323220863,0.19040576319251304
3688,somali_basin,Somali Basin / Horn approaches,Yemen,Lahij,149.0694647423278,0.37016869988679163
3689,somali_basin,Somali Basin / Horn approaches,Yemen,Marib,370.60208291034184,0.08452731412776147
3690,somali_basin,Somali Basin / Horn approaches,Yemen,Raymah,327.80219927991885,0.11243859875270573
